#   1 NUMBER                 Running object number                                     
#   2 X_IMAGE                Object position along x                                    [pixel]
#   3 Y_IMAGE                Object position along y                                    [pixel]
#   4 ALPHA_J2000            Right ascension of barycenter (J2000)                      [deg]
#   5 DELTA_J2000            Declination of barycenter (J2000)                          [deg]
#   6 FLUX_APER              Flux vector within fixed circular aperture(s)              [count]
#   7 FLUXERR_APER           RMS error vector for aperture flux(es)                     [count]
#   8 FLUX_RADIUS            Fraction-of-light radii                                    [pixel]
#   9 FWHM_IMAGE             FWHM assuming a gaussian core                              [pixel]
#  10 BACKGROUND             Background at centroid position                            [count]
#  11 THRESHOLD              Detection threshold above background                       [count]
#  12 FLUX_MAX               Peak flux above background                                 [count]
#  13 ISOAREA_IMAGE          Isophotal area above Analysis threshold                    [pixel**2]
#  14 A_IMAGE                Profile RMS along major axis                               [pixel]
#  15 B_IMAGE                Profile RMS along minor axis                               [pixel]
#  16 THETA_IMAGE            Position angle (CCW/x)                                     [deg]
#  17 FLAGS                  Extraction flags                                          
        82    952.3394    689.5599 300.2572107 +22.8790643     819.7506      69.5688      1.199     3.79    -11.27899     19.62747     118.5459        15     1.154     0.790  29.50   0
        83    132.6043    677.3010 300.0060154 +22.6297555      337.402      69.4624      1.525     3.15    -11.20771     19.62747     40.63437         6     0.848     0.499  42.85   0
        84    829.7673    676.5629 300.2232234 +22.8386056     263.9865     69.60423      1.191     3.18    -11.16834     19.62747     33.18895         5     0.726     0.457  20.06   0
        85    866.0916    667.7550 300.2374109 +22.8469609     72279.82     69.55108      1.147     1.78    -11.17607     19.62747     14626.17        99     1.174     1.100  65.57   0
        86    628.7488    671.6935 300.1621789 +22.7769577     184.8847     69.63965      1.187     3.88    -10.91475     19.62747     34.54291         5     0.899     0.479  46.21   0
        87   1013.0555    669.4451 300.2826907 +22.8914753     592.5073     69.60423      1.124     2.30    -11.02157     19.62747     93.67384        10     0.850     0.709  37.79   0
        88    718.5009    668.1296 300.1912938 +22.8028383     358.3481     69.69273      1.101     1.98    -11.08232     19.62747     60.09442         6     0.712     0.495  82.47   0
        89    552.3622    656.7324 300.1432603 +22.7497630     811.2248     69.55108      1.064     2.08    -10.57159     19.62747     123.6948        12     0.869     0.730  45.15   0
        90    733.5678    653.9011 300.2006154 +22.8032693     4523.351     69.55108      1.087     1.89     -10.9706     19.62747     764.6117        25     0.986     0.883  41.73   0
        91    235.1379    649.0705 300.0470642 +22.6524251     2396.239     69.60423      1.264     2.11    -10.90877     19.62747     384.8401        20     0.969     0.926  11.21   0
        92    317.0049    647.1480 300.0731448 +22.6764322     650.2224      69.5688      1.330     2.24    -10.76964     19.62747     89.65992         8     0.761     0.644  45.14   0
        93    525.5707    642.6017 300.1395155 +22.7376750     342.3274     69.53336      1.303     3.68    -10.30131     19.62747     51.32761         7     0.939     0.536  61.74   0
        94    516.9542    634.6937 300.1394049 +22.7328221     1425.793     69.58652      1.112     1.98    -10.14917     19.62747     302.3887        13     0.925     0.728  61.82   0
        95    507.3375    628.6298 300.1383834 +22.7281986     696.1118     69.58652      1.075     1.96    -10.01946     19.62747     116.2788        10     0.810     0.650  41.25   0
        96    170.2243    624.2913 300.0349437 +22.6258438     455.5936     69.51562      1.413     3.43    -10.95817     19.62747     49.93743         7     0.787     0.747   9.16   0
        97    184.7922    623.2355 300.0398148 +22.6299118     346.2542      69.5688      1.361     3.25    -10.91052     19.62747     56.67375         7     0.850     0.564  45.39   0
        98    531.2570    618.7842 300.1490303 +22.7325446     222.7275     69.55108      0.957     3.29     -9.93003     19.62747      44.0442         5     0.762     0.420 -79.19   0
        99    432.0419    618.3683 300.1182878 +22.7026767     774.3472     69.60423      1.134     2.15    -9.882735     19.62747     148.5147        12     0.913     0.714  81.64   0
       100   1007.7516    615.4946 300.2985816 +22.8743878     400.5092     69.58652      1.093     2.80    -10.69036     19.62747     71.40636         8     0.877     0.633 -39.04   0
       101     86.0117    613.3177 300.0123436 +22.5974294     9456.509     69.53336      1.250     2.17     -10.9122     19.62747     1425.907        37     1.111     1.026  19.77   0
       102      6.7947    614.9019 299.9872217 +22.5741110     361.5486      69.4624      1.312     1.99    -10.72448     19.62747     62.80103         6     0.696     0.543  48.16   0
       103    516.9245    613.6013 300.1462541 +22.7267601     508.5975      69.4624      1.105     2.41    -9.796362     19.62747     98.45818         9     0.830     0.715 -32.69   0
       104    934.7328    599.5538 300.2809913 +22.8479368     548.3918     69.55108      1.162     2.44    -10.61327     19.62747     80.48608         9     0.890     0.643 -28.36   0
       105     31.8774    597.6190 300.0006308 +22.5766838     737.1227      69.5688      1.819     6.57    -10.71845     19.62747     71.66557        16     1.680     0.721 -80.53   0
       106    801.8669    597.6205 300.2401992 +22.8075761     268.4795     69.55108      1.072     1.72    -10.42671     19.62747     50.24533         5     0.662     0.446  22.99   0
