,Obs time,Flux,Flux error
463,59823.05482383102,9978.199999999999,5.830004166666666
464,59823.05502678241,9956.866666666667,5.832215000000001
465,59823.05522898148,9995.316666666668,5.847849166666666
466,59823.055431747685,10032.433333333332,5.839194166666666
467,59823.05563451389,9931.9,5.8352233333333325
468,59823.05583736111,9948.983333333334,5.826058333333333
469,59823.056039745374,9882.866666666667,5.832345833333334
470,59823.05624287037,9967.891666666666,5.8116275
471,59823.05644512732,9949.008333333333,5.8478575
472,59823.05664797454,10002.466666666667,5.835635833333334
473,59823.05685079861,9915.366666666667,5.8077875
474,59823.05705314815,9927.258333333333,5.8464383333333325
475,59823.057255451386,9925.641666666666,5.836955833333334
476,59823.057458125,9936.574999999999,5.833144166666667
477,59823.057659375,9883.975,5.822359166666666
478,59823.05786165509,9859.541666666666,5.84113
479,59823.058063715274,9887.975,5.830010000000001
480,59823.05826625,9932.733333333334,5.825640833333334
481,59823.058468090276,9885.791666666666,5.837387499999999
482,59823.05867086806,9910.975,5.849544166666667
483,59823.0588734375,9896.591666666667,5.822471666666666
484,59823.0590758912,9852.583333333334,5.8285475
485,59823.059279050925,10022.050000000001,5.8490125
486,59823.059481226854,9882.116666666667,5.846578333333333
487,59823.059683472224,9960.125,5.807700833333333
488,59823.059886967596,9830.241666666667,5.843934999999999
489,59823.06008824074,9929.050000000001,5.835250833333333
490,59823.060290787034,9957.6,5.832903333333333
491,59823.06049278935,9947.633333333333,5.8416508333333335
492,59823.06069371528,9892.574999999999,5.8425183333333335
493,59823.060896539355,9919.041666666666,5.8805000000000005
494,59823.061099039354,9894.608333333334,5.849805
495,59823.06130214121,9856.216666666667,5.848654166666667
496,59823.061504756944,9984.316666666668,5.8363933333333335
497,59823.061708194444,9856.841666666667,5.854498333333333
498,59823.06191082176,9850.533333333333,5.854035
499,59823.06211295139,9938.333333333334,5.8388675
500,59823.06231587963,9821.683333333332,5.85372
501,59823.06251802083,9870.208333333334,5.832589166666666
502,59823.06272011574,9838.866666666667,5.850276666666667
503,59823.062923171296,9832.6,5.847618333333333
504,59823.06312525463,9848.0,5.84823
505,59823.0633271412,9890.533333333333,5.849360833333333
506,59823.063528715276,9651.633333333333,5.8292633333333335
507,59823.06373144676,9771.041666666666,5.846665833333333
508,59823.06393379629,9874.508333333333,5.819520833333333
509,59823.0641365162,9879.591666666667,5.833023333333333
510,59823.064339675926,9701.949999999999,5.870486666666667
511,59823.06453361111,9652.283333333333,5.851263333333333
512,59823.06473560185,9793.083333333334,5.845925
513,59823.06493759259,9739.191666666668,5.841179166666667
514,59823.06513918981,9767.324999999999,5.8470949999999995
515,59823.065340960646,9771.050000000001,5.860006666666667
516,59823.065543032404,9698.591666666667,5.8368025
517,59823.06574547454,9814.216666666667,5.8431475
518,59823.065947118055,9733.15,5.8376925
519,59823.066149652775,9870.733333333334,5.837925833333333
520,59823.0663521875,9756.983333333334,5.861318333333333
521,59823.066554756944,9717.741666666667,5.8469083333333325
522,59823.06675675926,9798.041666666666,5.839905000000001
523,59823.066958877316,9700.933333333332,5.8554475
524,59823.06716122685,9772.35,5.822555
525,59823.0673634375,9764.625,5.838845
526,59823.06756603009,9814.85,5.832295833333333
527,59823.067767534725,9844.983333333334,5.8378958333333335
528,59823.0679693287,9709.125,5.827040833333334
529,59823.06817113426,9921.4,5.855995
530,59823.068373483795,9781.525,5.86393
531,59823.06857591435,9680.175000000001,5.857404166666666
532,59823.06877795139,9723.775,5.850204166666667
533,59823.06897975694,9721.275,5.860374166666666
534,59823.06918010417,9715.800000000001,5.847978333333334
535,59823.06938079861,9783.574999999999,5.866628333333334
536,59823.0695812037,9826.800000000001,5.852593333333334
537,59823.06978138889,9765.75,5.863793333333334
538,59823.06998208333,9888.958333333334,5.8509025
539,59823.07018311343,9754.375,5.8377475
540,59823.070385127314,9784.025,5.828185833333333
541,59823.07058699074,9942.358333333334,5.851325833333333
542,59823.07078908565,9724.125,5.849550833333333
543,59823.07099028935,9752.691666666668,5.865772499999999
544,59823.071192048614,9791.066666666668,5.8573200000000005
545,59823.07139386574,9717.808333333332,5.850501666666666
546,59823.071595416666,9773.975,5.886113333333333
547,59823.07179761574,9882.75,5.848459166666667
548,59823.071999594904,9768.683333333332,5.8502
549,59823.07220106482,9761.1,5.841195833333334
550,59823.072402743055,9714.449999999999,5.864565833333334
551,59823.072604560184,9712.183333333332,5.845305
552,59823.07280592593,9825.366666666667,5.845856666666666
553,59823.0730066088,9789.983333333334,5.8626775
554,59823.07320806713,9812.775,5.855283333333333
555,59823.073409780096,9896.641666666666,5.873815833333333
556,59823.07360971065,9715.0,5.861619999999999
557,59823.073810636575,9752.058333333332,5.867325833333333
558,59823.074012199075,9689.916666666666,5.85716
559,59823.074213078704,9798.158333333333,5.849410833333334
560,59823.07441332176,9807.175000000001,5.851039166666666
561,59823.07461466435,9749.591666666667,5.8595425
562,59823.074816458335,9782.050000000001,5.8496
563,59823.07501868055,9755.783333333333,5.8492283333333335
564,59823.07522060185,9724.5,5.86132
565,59823.07542259259,9667.158333333333,5.8611125
566,59823.075624212965,9747.791666666666,5.86105
567,59823.07582625,9703.458333333334,5.8313525
568,59823.076026979164,9784.425000000001,5.876494166666667
569,59823.07622840278,9632.416666666666,5.858963333333333
570,59823.07642726852,9812.841666666667,5.8543475
571,59823.07662940972,9726.833333333334,5.848881666666667
572,59823.07683262732,9682.658333333333,5.850901666666666
573,59823.07703327546,9709.508333333333,5.8604125
574,59823.07723434028,9651.775,5.849535833333333
575,59823.07743506944,9730.983333333334,5.856834166666666
576,59823.07763532407,9701.0,5.8509400000000005
577,59823.07783732639,9645.725,5.8567375
578,59823.07803784722,9593.916666666666,5.861660833333333
579,59823.078240324074,9763.775,5.847700833333334
580,59823.07844109954,9691.508333333333,5.844056666666667
581,59823.078643622684,9736.016666666666,5.855149999999999
582,59823.07884475694,9725.258333333333,5.838728333333333
583,59823.07904740741,9676.491666666667,5.866314166666666
584,59823.079248761576,9732.841666666667,5.860908333333334
585,59823.079449467594,9670.316666666668,5.856871666666667
586,59823.079650659725,9620.433333333332,5.8643141666666665
587,59823.07985284722,9714.083333333334,5.859569166666667
588,59823.0800544213,9554.041666666666,5.884901666666667
589,59823.08025633102,9781.824999999999,5.850691666666666
590,59823.08045792824,9690.6,5.8563133333333335
591,59823.080657893515,9688.050000000001,5.834531666666667
592,59823.08085861111,9642.016666666666,5.862055000000001
593,59823.08105916667,9702.199999999999,5.8638525
594,59823.08125836805,9706.283333333333,5.8567775
595,59823.081459409725,9638.791666666666,5.8503058333333335
596,59823.08166157408,9741.066666666668,5.8642658333333335
